Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
19864,3,0,3,0,1,basic bitches not wanted
19865,3,0,3,0,1,when you are with you are friend and a bitch you both hate walks past us as n
19866,3,0,3,0,1,the karma of fucking over a good girl is the bitch you end up with
19867,3,0,3,0,1,
19868,3,0,3,0,1,you all stay tracking pussy miles but refuse to put any effort into controlling your own peen but okay i guess whatever ke
19869,3,0,3,0,1,bitch what you thought
19870,3,0,3,0,1,
19871,3,2,1,0,0,you have a new boyfriend every week tf you doin hoe
19872,3,0,3,0,1,olivia a bird for believing this shit scandalabc
19873,3,0,3,0,1,i was wearing bucket hats before you basic bitches
19874,3,0,3,0,1,who is gassin these hoes bp
19875,3,0,3,0,1,when i see a pretty girl i be like yassss slay on these hoes
19876,3,0,3,0,1,that bitch got a red cootchee rover and shit
19877,3,0,3,0,1,karma is a bitch just make sure that bitch is beautiful
19878,3,0,0,3,2,i have also seen a lot of that we are democrats and we are for charlie baker ad which makes me want to scr
19879,3,0,3,0,1,that look after you just put a bitch in their place
19880,3,0,3,0,1,the same people that be calling people hoes be the main ones sucking dick for a chalupa worry bout you
19881,3,0,3,0,1,life to short to be salty get you some pussy be happy
19882,3,0,3,0,1,i am soooo over having a bitch it are not even funny lbs
19883,3,0,0,3,2,not only you and that pom stuff totally porn
19884,3,0,3,0,1,you had me at i hate that bitch too
19885,3,0,3,0,1,
19886,3,0,3,0,1,real bitches like me make sure you get some even when they not lol
19887,3,0,3,0,1,but i do not fck with broke bitches
19888,3,0,3,0,1,every time i come out i am never with newwww bitches
19890,3,0,3,0,1,if you ask me every bitch gay not me i am all sexual
19891,3,0,0,3,2,
19892,3,0,3,0,1,you cannot find what you lookin for cuz you too busy likin 2 or 3 bitches at a time and all the same
19893,3,0,3,0,1,i hate messy females that live for mess like go sit down somewhere go get classy hoe
19894,3,0,3,0,1,got to hold a koala take selfies with kangaroos saw a bunch of bad ass birds of prey and pet a fucking emu today wtf
19895,3,0,0,3,2,cincy fans talk trash about the city of cle and then root for the like they belong stillcle cleallday gobrowns
19896,3,1,2,0,1,nobody want no pussy 25 other niggas done had before
19897,3,0,2,1,1,jammer just said to me he thought mustard on the beat ho was saying abdullah on the beat this whole time loooooool
19898,3,0,3,0,1,i am telling you shaved pussy is ugly
19899,3,2,1,0,0,no mom i am not dramatic immature i just have fucking mental problems and you are a bitch and a cunt
19900,3,0,1,2,2,
19901,3,0,3,0,1,if i can eat some random bitches ass i can eat iggy s ass randomthought randomthot shitiwouldneverdo
19902,3,0,3,0,1,i hate you dumb bitches that swear that to be happy you need to be a in a relationship you all honestly need to revaluate life
19903,3,0,1,2,2,i am getting trash talked by a 8 year old wtf
19904,3,0,3,0,1,fuck wrong w these bitches lately
19905,3,0,3,0,1,it is a joke bitch fix ya face
19906,3,0,3,0,1,it is my pussy not yours i think this got to be my favorite naked picture ever damn
19907,3,0,3,0,1,bitch for who gap i am a model you all bitches cannot tell me nothin
19908,3,2,1,0,0,it is comfortable but niccas like me say com tha ble smh
19909,3,0,3,0,1,why do females think its cute too be rude af all the time and mean for no reason that shit are not cute bitch
19910,3,1,2,0,1,unemployed niggas be having all the hoes
19911,3,0,3,0,1,i wish the bitch would
19912,3,0,3,0,1,niggas will cheat on a girl then stalk her and call her a hoe for moving on talking bout she gave up too quick
19913,3,0,3,0,1,females love stealing someone is boyfriend that is not cute you all hoes need some morals life goals
19914,3,0,3,0,1,you are not a bitch
19915,3,0,1,2,2,you have got to have smelt a lot of manure before you can sing like a hillbilly hankwilliams
19916,6,0,6,0,1,me when your bitch favorites my tweets
19917,3,0,3,0,1,when your at the pharmacist and they tell you your medicine will be ready in 15 mins wtf bitch it is been 30 stillwai
19918,3,1,2,0,1,
19919,3,0,0,3,2,so who wants to tell the washington post that charlie crist is a democrat
19920,3,0,3,0,1,i am such a bitch i am hard to handle i am stubborn and i have an attitude sorry to the people who put up with it
19921,3,0,1,2,2,what i really want is some brownies from h r iced latte my boy and a blanket w movies that sounds prettttttty amazi
19922,3,1,2,0,1,black girls hoes because they fuck niggas for money revenge and dumb shit like that
19923,3,0,3,0,1,man these hoes so familiar one minute on the team next minute they are not with ya
19924,3,0,3,0,1,i love when bitches throw shade just confirms i am doing something right
19925,3,0,3,0,1,i am crying that bitch going hard
19926,3,0,3,0,1,holder asks what ag has had to deal with that kind of treatment tell the whiny little bitch to call alberto gonzales an
19927,3,1,2,0,1,4370 sunnyslope dr memphis tenn 38141 come over and get fucked in the ass you lil skinny bitch i love read skinny
19928,3,0,3,0,1,whatup wyd b chilling in the square wbu bitch wat you
19929,3,0,3,0,1,
19930,7,1,6,0,1,bitches be out here eating pussy more than niggas
19931,3,0,3,0,1,exactly i miss you bitch
19932,3,0,3,0,1,if you feel got to party every weekend for entertainment i am about to just assume you embrace partaking in hoe like activities
19933,3,0,3,0,1,i cannot never keep no bitch because i put them hoze out
19934,3,1,2,0,1,i am one of those faggots who hates the word mines
19935,6,0,5,1,1,lowkey have no hoes and my life is an l
19936,3,0,3,0,1,i went to gnc today and the cashier had bitch we do not sell chocolate cake here written all over her face when she looke
19937,3,0,3,0,1,i hate a always want to smoke but are not got no money as nigga bitch like bye falisha
19938,3,0,1,2,2,i have only watched 10mins of this trash and i feel like i just wasted some valuable minutes of my life that i can never get b
19939,3,0,3,0,1,when some bitch flirts with bae
19940,3,0,3,0,1,cannot turn a hoe into a husband either
19941,3,0,3,0,1,
19942,3,0,3,0,1,screaming like a little bitch lmaooo
19943,3,0,3,0,1,trying so hard to resist the urge to smack a bitch
19945,3,0,0,3,2,
19946,3,0,0,3,2,i wake up in the middle of the night and chug the orange juice straight from the bottle sorry mom
19947,3,0,3,0,1,dese hoes be ugly af talking bout if i wanted yo boyfriend i could have him bitch you look like a boyfriend
19948,3,0,3,0,1,
19949,3,2,1,0,0,more queer lady templars that is my point
19950,3,0,3,0,1,call it insecure if you want but fuck no my man does not need to be friendly or have bitches as friends these hoes ain
19951,3,0,3,0,1,where these bitches at
19952,3,3,0,0,0,this vine still funny as shit to me how many niggers are in my store
19953,3,0,3,0,1,and if you looking for my i will be on these bitches mind
19954,3,0,3,0,1,it are not nothing to cut that bitch off
19955,3,0,3,0,1,somebody call an ambulance because these bitches dieing for attention
19956,3,0,3,0,1,about to rock this bitch with with our beautiful angelic voices gaffeoke
19957,3,0,3,0,1,eugene come watch me run circles round the rap game like my name was chip kelly in this bitch h
19958,3,0,3,0,1,dese hoes be actin up
19959,3,0,3,0,1,from my experience these bitches are not shit my pass all bad on 4nem
19960,3,1,2,0,1,how you wife dat bitch 2many niggas fucked from my clique 2many niggas actin so rich all dese boppin hoes on my dick maserati
19961,3,2,1,0,0,i do not fuck with bitch niggas i only fuck niggas bitches
19962,3,0,3,0,1,i hate a bitch that think they crazy
19963,3,0,3,0,1,i hate wen hoes lie and say i fucked them signedtothestreets2
19964,3,0,3,0,1,i need a loyal bitch not no goofy bitch
19965,3,0,3,0,1,i am fixing to up my bag so i am cutting you weak hoes off
19966,3,0,3,0,1,i am about to pull up eat the pussy and dip
19967,3,0,3,0,1,never have kids by a fan bitch if so cop signedtothestreets2 lol
19968,3,0,3,0,1,no time to play wit bitches
19969,3,0,0,3,2,s o all my real fans who can wait and not want me to put out trash like other rappers signedtothestreets2 igo
19970,3,0,3,0,1,
19971,3,1,2,0,1,these bitches are not my bitches
19972,3,0,3,0,1,people need to mind they business bitch this the internet stop posting shit then
19973,3,0,3,0,1,a bitch get 20 000 followers she is a boss and starting up a boutique and wearing shades in public
19974,3,0,3,0,1,a good woman comes around every 3 bitches a good man comes around well you get the point
19975,3,0,3,0,1,come this fall i am cuffin side bitches you all had you all time the whole summer
19976,3,0,3,0,1,it is some good side bitches out here do not let nobody tell you different
19977,6,1,5,0,1,maaan these hoes be photoshopping damn you suppose to be that nigga how you get catfished
19978,3,0,3,0,1,most of worried about looking like a hoe gon regret it when you get older cuz you missing out on a lot of fun
19979,3,0,3,0,1,one good woman is worth a thousand bad bitches but i still want to fuck a thousand bitches
19980,3,0,3,0,1,real bitches text you can you talk before they call
19981,6,0,6,0,1,regular bitches be trusting niggaz and letting them raw these hoes know better
19982,3,0,3,0,1,stop nuttin in these hoes
19983,3,0,3,0,1,this bitch is pregnant dancing her heart out for me and i am on instagram i am an asshole
19984,3,0,3,0,1,why black women say i am gon get me a white man like white guys not dogging bitches too you all so dumb
19985,3,0,3,0,1,bitch you tweaking hoe tweaking hoe
19986,6,0,6,0,1,
19987,3,0,3,0,1,
19988,6,1,5,0,1,
19989,3,0,3,0,1,and i am not stuck up you niggas just love assuming bitches want you all when we just being nice
19990,3,0,0,3,2,no teabaggers 9 11 is not about benghazi it is about those planes and those towers stop watching fox news
19991,3,0,3,0,1,i have always wanted to do a youtube cover but i am too pussy so umm okay how about this _ 35 rts and i will post a cover
19992,6,0,6,0,1,
19993,3,0,3,0,1,hos will literally do anything to say they got a nigga dawg
19994,3,0,3,0,1,all my bitches bigger than me they where sizes 9 11 so i cannot fit they shit i would looked dumb af
19995,3,0,3,0,1,my friends are all dumb hoes who i do not even like
19997,3,0,3,0,1,you all females really be cool with cuffin hoe ass niggas nope could not be me
19998,3,0,2,1,1,twitter should dump the little blue bird mascot and just officially change it to a set of boobs
19999,3,2,1,0,0,
20000,3,0,3,0,1,the nicer you are the easier you are hurt so just be a bitch
20001,3,0,3,0,1,i am not shy or quiet i am just chilling bitch
20002,6,0,6,0,1,you are such a bitch me
20003,3,0,3,0,1,i am such a sarcastic bitch its beautiful
20004,3,0,2,1,1,once i take my bra off don t ask me to do shit for you bitch because once that bra comes off i am clocked out of life i am do
20005,3,0,0,3,2,when other girls wear beanies they look cute stylish but when i wear them i look like a member of a drug cartel who sel
20006,3,0,3,0,1,school is so pointless i am just trying to pass the class and get out this bitch
20007,3,0,3,0,1,white twitter when they get in an argument i would have bitch slapped her into
20008,3,0,3,0,1,fuck a closed casket bitch put me with the trees let me rot throw some seeds water me and give me leaves
20009,3,0,2,1,1,
20010,6,0,6,0,1,no i want 1 billion dollars 4 bad hoes from da islands and a fine ass genie bitch but datz none of
20011,3,0,0,3,2,i am so pleased and proud to have been announced the sole curator of the soundtrack for mockingjay part 1
20012,3,0,3,0,1,ion even ask lightskin bitches for nudes nomo fuck you all
20013,3,0,0,3,2,dc fri 1 3 bengali harlem lost histories south asian am reading conversation 14th st cc
20014,3,0,0,3,2,in dc fri 1 3 bengali harlem reading conversation 14th st http
20015,3,0,3,0,1,it is to the point that i do not enjoy watching harden anymore he constantly does that and it pisses me off stop being a bitch
20016,3,0,3,0,1,lmaoooo white people lmaoo filth when she says come get this pussy
20017,3,0,2,1,1,stevie j proved that you can turn a hoe into a housewife
20018,3,0,3,0,1,you mine meaning respect the fact that i do not want you talking chilling or anything with a bitch that use to like you
